Biker_Age,Biker_Occupation,Biker_Education_Level,Riding_Experience,Daily_Travel_Distance,Talk_While_Riding,Smoke_While_Riding,Wearing_Helmet,Motorcycle_Ownership,Valid_Driving_License,Bike_Condition,Road_Type,Road_condition,Weather,Time_of_Day,Traffic_Density,Speed_Limit,Bike_Speed,Number_of_Vehicles,Biker_Alcohol,Accident_Severity
15.0,Student,Above high school,4.0,44.0,Regularly,Never,No,Bought with own money,No,New,City Road,Wet,Rainy,Morning,2.0,80.0,84.0,8.0,0.0,No Accident
26.0,Student,Above high school,4.0,34.0,Never,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Foggy,Afternoon,6.0,80.0,80.0,4.0,0.0,No Accident
24.0,Student,Above high school,10.0,40.0,Never,Never,No,Inherited,Yes,New,City Road,Wet,Rainy,Night,5.0,80.0,56.0,6.0,0.0,No Accident
17.0,Student,Above high school,4.0,0.0,Regularly,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Clear,Afternoon,7.0,80.0,47.0,8.0,0.0,No Accident
22.0,Student,Above high school,3.0,29.0,Never,Never,No,Inherited,No,New,City Road,Dry,Foggy,Noon,6.0,80.0,105.0,6.0,0.0,No Accident
15.0,Student,Above high school,3.0,22.0,Regularly,Sometimes,Yes,Inherited,Yes,Old,City Road,Wet,Rainy,Evening,5.0,80.0,39.0,1.0,0.0,No Accident
25.0,Student,Above high school,4.0,39.0,Regularly,Never,No,Bought with own money,No,New,City Road,Dry,Clear,Afternoon,2.0,80.0,74.0,3.0,0.0,No Accident
23.0,Student,Above high school,3.0,41.0,Never,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Foggy,Night,1.0,80.0,100.0,3.0,0.0,No Accident
22.0,Student,Above high school,3.0,30.0,Never,Never,No,Inherited,Yes,New,City Road,Wet,Rainy,Afternoon,4.0,80.0,82.0,3.0,0.0,No Accident
17.0,Student,Above high school,9.0,18.0,Regularly,Sometimes,No,Bought with own money,No,Old,City Road,Wet,Rainy,Morning,1.0,80.0,105.0,1.0,0.0,No Accident
15.0,Student,Above high school,1.0,24.0,Never,Never,No,Inherited,No,New,City Road,Dry,Clear,Afternoon,3.0,80.0,102.0,8.0,0.0,No Accident
18.0,Student,Above high school,3.0,3.0,Regularly,Sometimes,Yes,Inherited,Yes,Old,City Road,Dry,Foggy,Night,7.0,80.0,40.0,8.0,0.0,No Accident
23.0,Student,Above high school,4.0,40.0,Regularly,Never,No,Bought with own money,No,New,City Road,Wet,Rainy,Afternoon,5.0,80.0,55.0,8.0,0.0,No Accident
16.0,Student,Above high school,9.0,4.0,Never,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Foggy,Noon,7.0,80.0,99.0,8.0,0.0,No Accident
26.0,Student,Above high school,2.0,18.0,Never,Never,No,Inherited,Yes,New,City Road,Wet,Rainy,Evening,1.0,80.0,30.0,1.0,0.0,No Accident
26.0,Student,Above high school,0.0,35.0,Regularly,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Clear,Afternoon,5.0,80.0,92.0,3.0,0.0,No Accident
19.0,Student,Above high school,7.0,1.0,Never,Never,No,Inherited,No,New,City Road,Dry,Foggy,Night,2.0,80.0,105.0,8.0,0.0,No Accident
18.0,Student,Above high school,0.0,29.0,Regularly,Sometimes,Yes,Inherited,Yes,Old,City Road,Wet,Rainy,Afternoon,7.0,80.0,85.0,3.0,0.0,No Accident
30.0,Student,Above high school,4.0,22.0,Regularly,Never,No,Bought with own money,No,New,City Road,Dry,Clear,Morning,7.0,80.0,42.0,1.0,0.0,No Accident
20.0,Student,Above high school,0.0,27.0,Never,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Foggy,Afternoon,4.0,80.0,106.0,7.0,1.0,No Accident
22.0,Student,Above high school,8.0,9.0,Never,Never,No,Inherited,Yes,New,City Road,Wet,Rainy,Night,5.0,80.0,50.0,8.0,0.0,No Accident
19.0,Student,Above high school,0.0,15.0,Regularly,Sometimes,No,Bought with own money,No,Old,City Road,Wet,Rainy,Afternoon,3.0,80.0,53.0,6.0,0.0,No Accident
18.0,Student,Above high school,5.0,25.0,Never,Never,No,Inherited,No,New,City Road,Dry,Clear,Noon,4.0,80.0,74.0,7.0,0.0,No Accident
21.0,Student,Above high school,0.0,28.0,Regularly,Sometimes,Yes,Inherited,Yes,Old,City Road,Dry,Foggy,Evening,3.0,80.0,48.0,8.0,0.0,No Accident
30.0,Student,Above high school,1.0,5.0,Regularly,Never,No,Bought with own money,No,New,City Road,Wet,Rainy,Afternoon,4.0,80.0,105.0,3.0,0.0,No Accident
28.0,Student,Above high school,1.0,39.0,Never,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Foggy,Night,3.0,80.0,103.0,4.0,0.0,No Accident
25.0,Student,Above high school,0.0,24.0,Never,Never,No,Inherited,Yes,New,City Road,Wet,Rainy,Afternoon,4.0,80.0,76.0,4.0,0.0,No Accident
20.0,Student,Above high school,6.0,29.0,Regularly,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Clear,Morning,3.0,80.0,96.0,8.0,0.0,No Accident
17.0,Student,Above high school,0.0,32.0,Never,Never,No,Inherited,No,New,City Road,Dry,Foggy,Afternoon,7.0,80.0,91.0,4.0,0.0,No Accident
17.0,Student,Above high school,0.0,16.0,Regularly,Sometimes,Yes,Inherited,Yes,Old,City Road,Wet,Rainy,Night,6.0,80.0,62.0,4.0,0.0,No Accident
25.0,Student,Above high school,3.0,10.0,Regularly,Never,No,Bought with own money,No,New,City Road,Dry,Clear,Afternoon,6.0,80.0,85.0,2.0,0.0,No Accident
27.0,Student,Above high school,8.0,9.0,Never,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Foggy,Noon,1.0,80.0,55.0,3.0,0.0,No Accident
21.0,Student,Above high school,1.0,43.0,Never,Never,No,Inherited,Yes,New,City Road,Wet,Rainy,Evening,4.0,80.0,54.0,8.0,0.0,No Accident
18.0,Student,Above high school,9.0,42.0,Regularly,Sometimes,No,Bought with own money,No,Old,City Road,Wet,Rainy,Afternoon,6.0,80.0,42.0,2.0,0.0,No Accident
30.0,Student,Above high school,2.0,30.0,Never,Never,No,Inherited,No,New,City Road,Dry,Clear,Night,6.0,80.0,106.0,4.0,0.0,No Accident
21.0,Student,Above high school,9.0,30.0,Regularly,Sometimes,Yes,Inherited,Yes,Old,City Road,Dry,Foggy,Afternoon,7.0,80.0,31.0,7.0,0.0,No Accident
20.0,Student,Above high school,2.0,31.0,Regularly,Never,No,Bought with own money,No,New,City Road,Wet,Rainy,Morning,4.0,80.0,52.0,6.0,0.0,No Accident
26.0,Student,Above high school,5.0,33.0,Never,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Foggy,Afternoon,1.0,80.0,94.0,8.0,0.0,No Accident
15.0,Student,Above high school,10.0,6.0,Never,Never,No,Inherited,Yes,New,City Road,Wet,Rainy,Night,1.0,80.0,91.0,2.0,0.0,No Accident
23.0,Student,Above high school,3.0,35.0,Regularly,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Clear,Afternoon,6.0,80.0,90.0,5.0,0.0,No Accident
30.0,Student,Above high school,4.0,24.0,Never,Never,No,Inherited,No,New,City Road,Dry,Foggy,Noon,7.0,80.0,82.0,5.0,0.0,No Accident
17.0,Student,Above high school,8.0,2.0,Regularly,Sometimes,Yes,Inherited,Yes,Old,City Road,Wet,Rainy,Evening,3.0,80.0,71.0,5.0,0.0,No Accident
30.0,Student,Above high school,7.0,0.0,Regularly,Never,No,Bought with own money,No,New,City Road,Dry,Clear,Afternoon,2.0,80.0,53.0,2.0,0.0,No Accident
15.0,Student,Above high school,6.0,39.0,Never,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Foggy,Afternoon,6.0,80.0,57.0,7.0,0.0,No Accident
25.0,Student,Above high school,2.0,38.0,Never,Never,No,Inherited,Yes,New,City Road,Wet,Rainy,Night,2.0,80.0,31.0,7.0,0.0,No Accident
18.0,Student,Above high school,4.0,17.0,Regularly,Sometimes,No,Bought with own money,No,Old,City Road,Wet,Rainy,Afternoon,4.0,80.0,102.0,6.0,0.0,No Accident
18.0,Student,Above high school,4.0,48.0,Never,Never,No,Inherited,No,New,City Road,Dry,Clear,Morning,2.0,80.0,102.0,8.0,0.0,No Accident
27.0,Student,Above high school,4.0,48.0,Regularly,Sometimes,Yes,Inherited,Yes,Old,City Road,Dry,Foggy,Afternoon,4.0,80.0,60.0,1.0,0.0,No Accident
28.0,Student,Above high school,7.0,11.0,Regularly,Never,No,Bought with own money,No,New,City Road,Wet,Rainy,Night,7.0,80.0,55.0,3.0,0.0,No Accident
18.0,Student,Above high school,5.0,20.0,Never,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Foggy,Afternoon,6.0,80.0,92.0,6.0,0.0,No Accident
17.0,Student,Above high school,3.0,30.0,Never,Never,No,Inherited,Yes,New,City Road,Wet,Rainy,Noon,3.0,80.0,46.0,8.0,0.0,No Accident
21.0,Student,Above high school,3.0,2.0,Regularly,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Clear,Evening,7.0,80.0,90.0,7.0,0.0,No Accident
20.0,Student,Above high school,2.0,44.0,Never,Never,No,Inherited,No,New,City Road,Dry,Foggy,Afternoon,4.0,80.0,90.0,2.0,0.0,No Accident
25.0,Student,Above high school,0.0,40.0,Regularly,Sometimes,Yes,Inherited,Yes,Old,City Road,Wet,Rainy,Night,4.0,80.0,42.0,5.0,0.0,No Accident
28.0,Student,Above high school,3.0,30.0,Regularly,Never,No,Bought with own money,No,New,City Road,Dry,Clear,Afternoon,1.0,80.0,48.0,1.0,0.0,No Accident
19.0,Student,Above high school,2.0,48.0,Never,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Foggy,Morning,2.0,80.0,84.0,8.0,0.0,No Accident
18.0,Student,Above high school,7.0,34.0,Never,Never,No,Inherited,Yes,New,City Road,Wet,Rainy,Afternoon,7.0,80.0,53.0,6.0,0.0,No Accident
21.0,Student,Above high school,6.0,45.0,Regularly,Sometimes,No,Bought with own money,No,Old,City Road,Wet,Rainy,Night,7.0,80.0,67.0,2.0,0.0,No Accident
24.0,Student,Above high school,9.0,37.0,Never,Never,No,Inherited,No,New,City Road,Dry,Clear,Afternoon,3.0,80.0,78.0,8.0,0.0,No Accident
17.0,Student,Above high school,9.0,9.0,Regularly,Sometimes,Yes,Inherited,Yes,Old,City Road,Dry,Foggy,Noon,5.0,80.0,33.0,3.0,0.0,No Accident
18.0,Student,Above high school,2.0,32.0,Regularly,Never,No,Bought with own money,No,New,City Road,Wet,Rainy,Evening,7.0,80.0,65.0,6.0,0.0,No Accident
17.0,Student,Above high school,3.0,35.0,Never,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Foggy,Afternoon,4.0,80.0,55.0,3.0,0.0,No Accident
24.0,Student,Above high school,0.0,44.0,Never,Never,No,Inherited,Yes,New,City Road,Wet,Rainy,Night,4.0,80.0,96.0,5.0,0.0,No Accident
18.0,Student,Above high school,7.0,19.0,Regularly,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Clear,Afternoon,6.0,80.0,56.0,2.0,0.0,No Accident
15.0,Student,Above high school,6.0,25.0,Never,Never,No,Inherited,No,New,City Road,Dry,Foggy,Morning,5.0,80.0,70.0,6.0,0.0,No Accident
28.0,Student,Above high school,7.0,49.0,Regularly,Sometimes,Yes,Inherited,Yes,Old,City Road,Wet,Rainy,Afternoon,4.0,80.0,79.0,1.0,0.0,No Accident
15.0,Student,Above high school,4.0,11.0,Regularly,Never,No,Bought with own money,No,New,City Road,Dry,Clear,Night,6.0,80.0,100.0,5.0,0.0,No Accident
20.0,Student,Above high school,9.0,38.0,Never,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Foggy,Afternoon,2.0,80.0,85.0,7.0,0.0,No Accident
23.0,Student,Above high school,9.0,17.0,Never,Never,No,Inherited,Yes,New,City Road,Wet,Rainy,Noon,3.0,80.0,71.0,4.0,0.0,No Accident
24.0,Student,Above high school,3.0,48.0,Regularly,Sometimes,No,Bought with own money,No,Old,City Road,Wet,Rainy,Evening,5.0,80.0,66.0,6.0,0.0,No Accident
29.0,Student,Above high school,8.0,32.0,Never,Never,No,Inherited,No,New,City Road,Dry,Clear,Afternoon,3.0,80.0,87.0,8.0,0.0,No Accident
16.0,Student,Above high school,4.0,4.0,Regularly,Sometimes,Yes,Inherited,Yes,Old,City Road,Dry,Foggy,Night,7.0,80.0,106.0,1.0,0.0,No Accident
15.0,Student,Above high school,7.0,25.0,Regularly,Never,No,Bought with own money,No,New,City Road,Wet,Rainy,Afternoon,6.0,80.0,79.0,4.0,0.0,No Accident
20.0,Student,Above high school,0.0,50.0,Never,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Foggy,Morning,5.0,80.0,91.0,3.0,0.0,No Accident
26.0,Student,Above high school,3.0,5.0,Never,Never,No,Inherited,Yes,New,City Road,Wet,Rainy,Afternoon,4.0,80.0,86.0,2.0,0.0,No Accident
15.0,Student,Above high school,8.0,34.0,Regularly,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Clear,Night,1.0,80.0,30.0,2.0,0.0,No Accident
25.0,Student,Above high school,2.0,16.0,Never,Never,No,Inherited,No,New,City Road,Dry,Foggy,Afternoon,7.0,80.0,46.0,6.0,0.0,No Accident
17.0,Student,Above high school,10.0,13.0,Regularly,Sometimes,Yes,Inherited,Yes,Old,City Road,Wet,Rainy,Noon,3.0,80.0,83.0,4.0,0.0,No Accident
29.0,Student,Above high school,7.0,27.0,Regularly,Never,No,Bought with own money,No,New,City Road,Dry,Clear,Evening,3.0,80.0,34.0,7.0,0.0,No Accident
24.0,Student,Above high school,4.0,4.0,Never,Sometimes,No,Bought with own money,No,Old,City Road,Dry,Foggy,Afternoon,1.0,80.0,52.0,1.0,0.0,No Accident
23.0,Student,Above high school,4.0,17.0,Never,Never,No,Inherited,Yes,New,City Road,Wet,Rainy,Night,3.0,80.0,51.0,4.0,0.0,No Accident
21.0,Student,Above high school,2.0,41.0,Regularly,Sometimes,No,Bought with own money,No,Old,City Road,Wet,Rainy,Afternoon,3.0,80.0,63.0,8.0,0.0,No Accident
23.0,Student,Above high school,0.0,48.0,Never,Never,No,Inherited,No,New,City Road,Dry,Clear,Morning,6.0,80.0,58.0,2.0,0.0,No Accident
15.0,Student,Above high school,7.0,46.0,Regularly,Sometimes,Yes,Inherited,Yes,Old,City Road,Dry,Foggy,Afternoon,2.0,80.0,103.0,4.0,0.0,No Accident
61.0,Service,Above high school,11.0,65.0,Sometimes,Sometimes,Yes,Bought with own money,Yes,New,City Road,Wet,Rainy,Night,5.0,50.0,37.0,1.0,0.0,No Accident
56.0,Service,Above high school,3.0,12.0,Sometimes,Never,No,Bought with own money,Yes,New,City Road,Dry,Foggy,Afternoon,3.0,50.0,69.0,1.0,0.0,No Accident
41.0,Service,Above high school,20.0,98.0,Never,Sometimes,Yes,Inherited,Yes,New,City Road,Wet,Rainy,Noon,4.0,50.0,86.0,5.0,0.0,No Accident
27.0,Service,Above high school,14.0,100.0,Sometimes,Never,Yes,Bought with own money,Yes,Old,City Road,Dry,Clear,Evening,3.0,50.0,81.0,7.0,0.0,No Accident
35.0,Service,Above high school,17.0,79.0,Sometimes,Sometimes,No,Bought with own money,No,New,City Road,Dry,Foggy,Afternoon,7.0,50.0,46.0,8.0,0.0,No Accident
57.0,Service,Above high school,0.0,53.0,Sometimes,Never,Yes,Bought with own money,Yes,Old,City Road,Wet,Rainy,Night,2.0,50.0,41.0,8.0,0.0,No Accident
25.0,Service,Above high school,20.0,58.0,Sometimes,Never,Yes,Bought with own money,Yes,New,Village Road,Dry,Clear,Afternoon,5.0,50.0,78.0,8.0,0.0,No Accident
40.0,Service,Above high school,13.0,88.0,Never,Sometimes,No,Bought with own money,Yes,New,Village Road,Dry,Foggy,Morning,4.0,50.0,81.0,2.0,0.0,No Accident
40.0,Service,Above high school,14.0,55.0,Sometimes,Never,Yes,Inherited,Yes,New,Village Road,Wet,Rainy,Afternoon,3.0,50.0,53.0,4.0,0.0,No Accident
34.0,Service,Above high school,2.0,63.0,Sometimes,Sometimes,Yes,Bought with own money,No,Old,Village Road,Wet,Rainy,Night,5.0,50.0,49.0,6.0,0.0,No Accident
39.0,Service,Above high school,14.0,55.0,Sometimes,Never,No,Bought with own money,Yes,New,Village Road,Dry,Clear,Afternoon,7.0,50.0,62.0,8.0,0.0,No Accident
31.0,Service,Above high school,9.0,97.0,Sometimes,Never,Yes,Bought with own money,Yes,Old,Village Road,Dry,Foggy,Noon,1.0,50.0,58.0,7.0,0.0,No Accident
36.0,Service,Above high school,9.0,63.0,Never,Sometimes,Yes,Bought with own money,Yes,New,Village Road,Wet,Rainy,Evening,7.0,50.0,30.0,6.0,0.0,No Accident
25.0,Service,Above high school,16.0,27.0,Sometimes,Never,No,Bought with own money,Yes,New,Village Road,Dry,Foggy,Afternoon,2.0,50.0,55.0,6.0,0.0,No Accident
46.0,Service,Above high school,10.0,3.0,Sometimes,Sometimes,Yes,Inherited,No,New,Village Road,Wet,Rainy,Night,3.0,50.0,91.0,2.0,0.0,No Accident
38.0,Service,Above high school,8.0,56.0,Sometimes,Never,Yes,Bought with own money,Yes,Old,Village Road,Dry,Clear,Afternoon,6.0,50.0,41.0,4.0,0.0,No Accident
63.0,Service,Above high school,16.0,49.0,Sometimes,Never,No,Bought with own money,Yes,New,Village Road,Dry,Foggy,Morning,4.0,50.0,47.0,3.0,0.0,No Accident
46.0,Service,Above high school,20.0,25.0,Never,Sometimes,Yes,Bought with own money,Yes,Old,Village Road,Wet,Rainy,Afternoon,2.0,50.0,33.0,1.0,0.0,No Accident
62.0,Service,Above high school,11.0,84.0,Sometimes,Never,Yes,Bought with own money,Yes,New,Village Road,Dry,Clear,Night,3.0,50.0,80.0,7.0,0.0,No Accident
42.0,Service,Above high school,1.0,27.0,Sometimes,Sometimes,No,Bought with own money,No,New,Village Road,Dry,Foggy,Afternoon,6.0,50.0,73.0,6.0,0.0,No Accident
31.0,Service,Above high school,17.0,0.0,Sometimes,Never,Yes,Inherited,Yes,New,Village Road,Wet,Rainy,Noon,7.0,50.0,29.0,4.0,0.0,No Accident
37.0,Service,Above high school,6.0,55.0,Sometimes,Never,Yes,Bought with own money,Yes,Old,Village Road,Wet,Rainy,Evening,1.0,50.0,78.0,3.0,0.0,No Accident
51.0,Service,Above high school,9.0,2.0,Never,Sometimes,No,Bought with own money,Yes,New,Village Road,Dry,Clear,Afternoon,6.0,50.0,100.0,2.0,0.0,No Accident
25.0,Service,Above high school,14.0,45.0,Sometimes,Never,Yes,Bought with own money,Yes,Old,Village Road,Dry,Foggy,Night,1.0,50.0,21.0,3.0,0.0,No Accident
41.0,Service,Above high school,10.0,28.0,Sometimes,Sometimes,Yes,Bought with own money,No,New,Village Road,Wet,Rainy,Afternoon,7.0,50.0,58.0,7.0,0.0,No Accident
31.0,Service,Above high school,3.0,37.0,Sometimes,Never,No,Bought with own money,Yes,New,Village Road,Dry,Foggy,Morning,5.0,50.0,97.0,8.0,1.0,No Accident
53.0,Service,Above high school,9.0,45.0,Sometimes,Never,Yes,Inherited,Yes,New,Village Road,Wet,Rainy,Afternoon,3.0,50.0,22.0,8.0,0.0,No Accident
47.0,Service,Above high school,2.0,74.0,Never,Sometimes,Yes,Bought with own money,Yes,Old,Village Road,Dry,Clear,Night,6.0,50.0,50.0,4.0,0.0,No Accident
40.0,Service,Above high school,17.0,67.0,Sometimes,Never,No,Bought with own money,Yes,New,Village Road,Dry,Foggy,Afternoon,3.0,50.0,93.0,7.0,0.0,No Accident
47.0,Service,Above high school,18.0,63.0,Sometimes,Sometimes,Yes,Bought with own money,No,Old,Village Road,Wet,Rainy,Noon,5.0,50.0,45.0,5.0,0.0,No Accident
47.0,Service,Above high school,6.0,40.0,Sometimes,Never,Yes,Bought with own money,Yes,New,Village Road,Dry,Clear,Evening,1.0,50.0,85.0,1.0,0.0,No Accident
46.0,Service,Above high school,11.0,6.0,Sometimes,Never,No,Bought with own money,Yes,New,Village Road,Dry,Foggy,Afternoon,7.0,50.0,94.0,7.0,0.0,No Accident
32.0,Service,Above high school,8.0,33.0,Never,Sometimes,Yes,Inherited,Yes,New,Village Road,Wet,Rainy,Night,7.0,50.0,84.0,8.0,0.0,No Accident
58.0,Service,Above high school,7.0,93.0,Sometimes,Never,Yes,Bought with own money,Yes,Old,Village Road,Wet,Rainy,Afternoon,4.0,50.0,76.0,8.0,0.0,No Accident
46.0,Service,Above high school,4.0,17.0,Sometimes,Sometimes,No,Bought with own money,No,New,Village Road,Dry,Clear,Morning,4.0,50.0,59.0,6.0,0.0,No Accident
28.0,Service,Above high school,6.0,43.0,Sometimes,Never,Yes,Bought with own money,Yes,Old,Village Road,Dry,Foggy,Afternoon,6.0,50.0,23.0,4.0,0.0,No Accident
57.0,Service,Above high school,4.0,38.0,Sometimes,Never,Yes,Bought with own money,Yes,New,Village Road,Wet,Rainy,Night,5.0,50.0,32.0,4.0,0.0,No Accident
60.0,Service,Above high school,10.0,34.0,Never,Sometimes,No,Bought with own money,Yes,New,Village Road,Dry,Foggy,Afternoon,3.0,50.0,49.0,6.0,0.0,No Accident
47.0,Service,Above high school,16.0,15.0,Sometimes,Never,Yes,Inherited,Yes,New,Village Road,Wet,Rainy,Noon,2.0,50.0,76.0,6.0,0.0,No Accident
57.0,Service,Above high school,9.0,93.0,Sometimes,Sometimes,Yes,Bought with own money,No,Old,Village Road,Dry,Clear,Evening,4.0,50.0,40.0,5.0,0.0,No Accident
32.0,Service,Above high school,12.0,33.0,Sometimes,Never,No,Bought with own money,Yes,New,Village Road,Dry,Foggy,Afternoon,5.0,50.0,40.0,6.0,0.0,No Accident
47.0,Service,Above high school,8.0,8.0,Sometimes,Never,Yes,Bought with own money,Yes,Old,Village Road,Wet,Rainy,Night,3.0,50.0,35.0,4.0,0.0,No Accident
57.0,Service,Above high school,0.0,85.0,Never,Sometimes,Yes,Bought with own money,Yes,New,Village Road,Dry,Clear,Afternoon,1.0,50.0,83.0,4.0,0.0,No Accident
64.0,Service,Above high school,15.0,52.0,Sometimes,Never,No,Bought with own money,Yes,New,Village Road,Dry,Foggy,Morning,4.0,50.0,56.0,7.0,0.0,No Accident
32.0,Service,Above high school,8.0,55.0,Sometimes,Sometimes,Yes,Inherited,No,New,Village Road,Wet,Rainy,Afternoon,2.0,50.0,40.0,4.0,0.0,No Accident
52.0,Service,Above high school,13.0,49.0,Sometimes,Never,Yes,Bought with own money,Yes,Old,Village Road,Wet,Rainy,Night,7.0,50.0,58.0,1.0,0.0,No Accident
53.0,Service,Above high school,6.0,72.0,Sometimes,Never,No,Bought with own money,Yes,New,Village Road,Dry,Clear,Afternoon,5.0,50.0,37.0,7.0,0.0,No Accident
40.0,Service,Above high school,14.0,85.0,Never,Sometimes,Yes,Bought with own money,Yes,Old,Village Road,Dry,Foggy,Noon,1.0,50.0,20.0,3.0,0.0,No Accident
35.0,Service,Above high school,4.0,1.0,Sometimes,Never,Yes,Bought with own money,Yes,New,Village Road,Wet,Rainy,Evening,2.0,50.0,27.0,7.0,0.0,No Accident
39.0,Service,Above high school,18.0,10.0,Sometimes,Sometimes,No,Bought with own money,No,New,Village Road,Dry,Foggy,Afternoon,7.0,50.0,71.0,5.0,0.0,No Accident
33.0,Service,Above high school,14.0,90.0,Sometimes,Never,Yes,Inherited,Yes,New,Village Road,Wet,Rainy,Night,7.0,50.0,39.0,2.0,0.0,No Accident
64.0,Service,Above high school,5.0,3.0,Sometimes,Never,Yes,Bought with own money,Yes,Old,Village Road,Dry,Clear,Afternoon,3.0,50.0,35.0,8.0,0.0,No Accident
39.0,Service,Above high school,7.0,56.0,Never,Sometimes,No,Bought with own money,Yes,New,Village Road,Dry,Foggy,Morning,1.0,50.0,70.0,3.0,0.0,No Accident
38.0,Service,Above high school,0.0,51.0,Sometimes,Never,Yes,Bought with own money,Yes,Old,Village Road,Wet,Rainy,Afternoon,4.0,50.0,22.0,5.0,0.0,No Accident
34.0,Service,Above high school,10.0,78.0,Sometimes,Sometimes,Yes,Bought with own money,No,New,Village Road,Dry,Clear,Night,7.0,50.0,75.0,6.0,0.0,No Accident
34.0,Service,Above high school,18.0,8.0,Sometimes,Never,No,Bought with own money,Yes,New,Village Road,Dry,Foggy,Afternoon,7.0,50.0,67.0,6.0,0.0,No Accident
53.0,Service,Above high school,5.0,64.0,Sometimes,Never,Yes,Inherited,Yes,New,Village Road,Wet,Rainy,Noon,2.0,50.0,46.0,7.0,0.0,No Accident
25.0,Service,Above high school,17.0,38.0,Never,Sometimes,Yes,Bought with own money,Yes,Old,Village Road,Wet,Rainy,Evening,6.0,50.0,74.0,5.0,0.0,No Accident
35.0,Service,Above high school,12.0,82.0,Sometimes,Never,No,Bought with own money,Yes,New,Village Road,Dry,Clear,Afternoon,7.0,50.0,74.0,6.0,0.0,No Accident
51.0,Service,Above high school,0.0,89.0,Sometimes,Sometimes,Yes,Bought with own money,No,Old,Village Road,Dry,Foggy,Night,3.0,50.0,67.0,4.0,0.0,No Accident
39.0,Service,Above high school,18.0,48.0,Sometimes,Never,Yes,Bought with own money,Yes,New,Village Road,Wet,Rainy,Afternoon,3.0,50.0,63.0,8.0,0.0,No Accident
57.0,Service,Above high school,18.0,77.0,Sometimes,Never,No,Bought with own money,Yes,New,Village Road,Dry,Foggy,Morning,6.0,50.0,43.0,2.0,0.0,No Accident
33.0,Service,Above high school,8.0,65.0,Never,Sometimes,Yes,Inherited,Yes,New,Village Road,Wet,Rainy,Afternoon,1.0,50.0,30.0,8.0,0.0,No Accident
